categoria_ruralidad_2024,cod_natujur,count_a,count_de,departamento,dinamica_2024,divipola,documento_justificativo,estado_folio,fecha_apertura_texto,fecha_radica_texto,matricula,municipio,nombre_natujur,num_anotacion,orip,pk,predios_nuevos,tiene_mas_de_un_valor,tiene_valor,tipo_predio_zona,valor,year_radica
Ciudades y aglomeraciones,301,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2205 DE 12-07-2018; NOTARIA TREINTA Y NUEVE DE BOGOTA D. C.,,1972-01-24 00:00:00,2018-09-28 00:00:00,50C-743,BOGOTÁ D.C.,ADJUDICACIÓN SUCESIÓN DERECHO DE CUOTA,24,50C,11001-50C-000743-00024-00301-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 40 DE 11-01-2023; NOTARIA TREINTA Y NUEVE DE BOGOTA D.C.,,1972-01-24 00:00:00,2023-04-25 00:00:00,50C-743,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,25,50C,11001-50C-000743-00025-00843-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 40 DE 11-01-2023; NOTARIA TREINTA Y NUEVE DE BOGOTA D.C.,,1972-01-24 00:00:00,2023-04-25 00:00:00,50C-743,BOGOTÁ D.C.,COMPRAVENTA,26,50C,11001-50C-000743-00026-00125-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1894 DE 12-12-2014; NOTARIA CUARENTA Y NUEVE DE BOGOTA D. C.,,1972-01-25 00:00:00,2015-01-06 00:00:00,50C-746,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,15,50C,11001-50C-000746-00015-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1894 DE 12-12-2014; NOTARIA CUARENTA Y NUEVE DE BOGOTA D. C.,,1972-01-25 00:00:00,2015-01-06 00:00:00,50C-746,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,16,50C,11001-50C-000746-00016-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 83 DE 31-01-2020; NOTARIA TERCERA DE PASTO,,1972-02-07 00:00:00,2020-02-17 00:00:00,50C-748,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,28,50C,11001-50C-000748-00028-00843-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 678 DE 18-03-2020; NOTARIA SESENTA Y UNO DE BOGOTA D. C.,,1972-02-07 00:00:00,2020-05-12 00:00:00,50C-748,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,29,50C,11001-50C-000748-00029-00219-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 483 DE 05-10-2020; NOTARIA SESENTA Y UNO DE BOGOTA D.C.,,1972-02-07 00:00:00,2020-10-16 00:00:00,50C-748,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,30,50C,11001-50C-000748-00030-00843-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1846 DE 30-10-2020; NOTARIA DIECISIETE DE BOGOTA D.C.,,1972-02-07 00:00:00,2020-12-01 00:00:00,50C-748,BOGOTÁ D.C.,COMPRAVENTA,31,50C,11001-50C-000748-00031-00125-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,112,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 134 DE 08-02-2016; NOTARIA TREINTA Y SEIS DE BOGOTA D. C.,,1972-01-24 00:00:00,2016-02-16 00:00:00,50C-750,BOGOTÁ D.C.,ADJUDICACIÓN LIQUIDACIÓN SOCIEDAD CONYUGAL,14,50C,11001-50C-000750-00014-00112-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,125,1,5,BOGOTÁ D.C.,1,11001,01-ESCRITURA 191 DE 09-02-2015; NOTARIA CINCUENTA Y DOS DE BOGOTA D. C.,,1972-01-24 00:00:00,2015-02-18 00:00:00,50C-755,BOGOTÁ D.C.,COMPRAVENTA,33,50C,11001-50C-000755-00033-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1491 DE 03-10-2017; NOTARIA SESENTA Y CINCO DE BOGOTA D. C.,,1972-01-24 00:00:00,2017-10-12 00:00:00,50C-755,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,34,50C,11001-50C-000755-00034-00843-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,307,3,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1267 DE 05-11-2019; NOTARIA CUARENTA Y SEIS DE BOGOTA D. C.,,1972-01-24 00:00:00,2019-12-03 00:00:00,50C-755,BOGOTÁ D.C.,COMPRAVENTA DERECHOS DE CUOTA,35,50C,11001-50C-000755-00035-00307-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5660636941 DE 03-08-2016; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-24 00:00:00,2016-08-10 00:00:00,50C-758,BOGOTÁ D.C.,VALORIZACIÓN,23,50C,11001-50C-000758-00023-00212-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,842,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 331782 DE 20-06-2017; SUPERINTENDENCIA DE SOCIEDADES DE BOGOTA D. C.,,1972-01-24 00:00:00,2017-07-04 00:00:00,50C-758,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,24,50C,11001-50C-000758-00024-00842-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 1378 DE 26-07-2017; ACUEDUCTO - AGUA Y ALCANTARILLADO DE BOGOTA DE BOGOTA D. C.,,1972-01-24 00:00:00,2017-08-17 00:00:00,50C-758,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,25,50C,11001-50C-000758-00025-00841-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 5660988701 DE 12-10-2018; INSTITUDO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-24 00:00:00,2018-10-23 00:00:00,50C-758,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,26,50C,11001-50C-000758-00026-00842-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,907,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1762 DE 19-10-2018; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-24 00:00:00,2018-10-26 00:00:00,50C-758,BOGOTÁ D.C.,CAMBIO DE RAZÓN SOCIAL,27,50C,11001-50C-000758-00027-00907-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1762 DE 19-10-2018; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-24 00:00:00,2018-10-26 00:00:00,50C-758,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,28,50C,11001-50C-000758-00028-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1856 DE 31-10-2018; NOTARIA TREINTA Y CUATRO DE BOGOTA D. C.,,1972-01-24 00:00:00,2019-01-29 00:00:00,50C-758,BOGOTÁ D.C.,COMPRAVENTA,29,50C,11001-50C-000758-00029-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,118,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3558 DE 09-10-2020; NOTARIA VEINTISIETE DE BOGOTA D. C.,,1972-01-24 00:00:00,2020-11-20 00:00:00,50C-758,BOGOTÁ D.C.,APORTE A SOCIEDAD,30,50C,11001-50C-000758-00030-00118-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,436,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 5400026641 DE 29-03-2023; FISCALIA GENERAL DE LA NACION DE BOGOTA D. C.,,1972-02-23 00:00:00,2023-04-11 00:00:00,50C-766,BOGOTÁ D.C.,EMBARGO EN PROCESO DE FISCALÍA,15,50C,11001-50C-000766-00015-00436-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2466 DE 15-07-1981; NOTARIA TERCERA DE BOGOTA D. C.,,1972-03-07 00:00:00,2020-09-16 00:00:00,50C-797,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,20,50C,11001-50C-000797-00020-00843-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,313,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 6605 DE 28-12-2022; NOTARIA VEINTE DE BOGOTA D.C.,,1972-03-07 00:00:00,2023-02-20 00:00:00,50C-797,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,21,50C,11001-50C-000797-00021-00313-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,843,1,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2487 DE 09-10-2018; NOTARIA SETENTA Y UNO DE BOGOTA D. C.,,1972-01-26 00:00:00,2018-10-17 00:00:00,50C-807,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,13,50C,11001-50C-000807-00013-00843-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2487 DE 09-10-2018; NOTARIA SETENTA Y UNO DE BOGOTA D. C.,,1972-01-26 00:00:00,2018-10-17 00:00:00,50C-807,BOGOTÁ D.C.,COMPRAVENTA,14,50C,11001-50C-000807-00014-00125-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,313,3,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 330 DE 17-02-2020; NOTARIA CATORCE DE BOGOTA D.C.,,1972-01-26 00:00:00,2020-03-03 00:00:00,50C-823,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,10,50C,11001-50C-000823-00010-00313-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5662008161 DE 06-11-2015; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-02-02 00:00:00,2015-11-23 00:00:00,50C-838,BOGOTÁ D.C.,VALORIZACIÓN,16,50C,11001-50C-000838-00016-00212-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 36601 DE 16-12-2016; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-02-02 00:00:00,2016-12-20 00:00:00,50C-838,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,17,50C,11001-50C-000838-00017-00842-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 493 DE 28-10-2020; NOTARIA TREINTA Y SEIS DE BOGOTA D.C.,,1972-01-12 00:00:00,2020-11-06 00:00:00,50C-863,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,7,50C,11001-50C-000863-00007-00843-2020,0,0,0,URBANO,,2020
Ciudades y aglomeraciones,109,4,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 849 DE 17-03-2021; NOTARIA SETENTA Y DOS DE BOGOTA D.C.,,1972-01-12 00:00:00,2021-03-25 00:00:00,50C-863,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,8,50C,11001-50C-000863-00008-00109-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,904,2,0,BOGOTÁ D.C.,0,11001,01-ESCRITURA 665 DE 16-05-2018; NOTARIA TREINTA Y CINCO DE BOGOTA D. C.,,1972-01-13 00:00:00,2018-05-25 00:00:00,50C-877,BOGOTÁ D.C.,ACTUALIZACIÓN DE NOMENCLATURA,7,50C,11001-50C-000877-00007-00904-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,109,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 3251 DE 16-12-2020; NOTARIA TREINTA Y NUEVE DE BOGOTA D.C.,,1972-01-13 00:00:00,2021-02-05 00:00:00,50C-877,BOGOTÁ D.C.,ADJUDICACIÓN EN SUCESION,8,50C,11001-50C-000877-00008-00109-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,409,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 0064 DE 21-01-2019; JUZGADO DIECISIETE DE FAMILIA DE ORALIDAD DE BOGOTA D. C.,,1972-01-13 00:00:00,2019-01-23 00:00:00,50C-878,BOGOTÁ D.C.,DEMANDA EN PROCESO DE DECLARATORIA DE UNIÓN MARITAL DE HECHO,13,50C,11001-50C-000878-00013-00409-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2272 DE 14-09-2017; NOTARIA VEINTICINCO DE BOGOTA D. C.,,1972-01-13 00:00:00,2017-09-20 00:00:00,50C-879,BOGOTÁ D.C.,COMPRAVENTA,4,50C,11001-50C-000879-00004-00125-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,427,2,1,BOGOTÁ D.C.,0,11001,04-OFICIO 2183 DE 19-09-2014; JUZGADO 007  CIVIL  MUNICIPAL DE BOGOTA D.C. DE BOGOTA D. C.,,1972-03-25 00:00:00,2015-01-22 00:00:00,50C-881,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN PERSONAL,20,50C,11001-50C-000881-00020-00427-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,841,2,1,BOGOTÁ D.C.,0,11001,04-OFICIO 1081 DE 25-05-2015; JUZGADO 007  CIVIL  MUNICIPAL DE BOGOTA D.C. DE BOGOTA D. C.,,1972-03-25 00:00:00,2015-06-23 00:00:00,50C-881,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,21,50C,11001-50C-000881-00021-00841-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,125,1,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2030 DE 29-05-2015; NOTARIA SEXTA DE BOGOTA D. C.,,1972-03-25 00:00:00,2015-06-23 00:00:00,50C-881,BOGOTÁ D.C.,COMPRAVENTA,22,50C,11001-50C-000881-00022-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,495,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 0077 DE 30-01-2023; JUZGADO 002  CIVIL  MUNICIPAL DE FUSAGASUGA DE FUSAGASUGA,,1972-01-13 00:00:00,2023-02-06 00:00:00,50C-899,BOGOTÁ D.C.,EMBARGO EN PROCESO VERBAL,25,50C,11001-50C-000899-00025-00495-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 8165 DE 07-11-2023; NOTARIA SESENTA Y DOS DE BOGOTA D.C.,,1972-02-14 00:00:00,2023-11-17 00:00:00,50C-903,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,11,50C,11001-50C-000903-00011-00843-2023,0,0,1,URBANO,81000000,2023
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 700161 DE 13-05-2021; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-14 00:00:00,2021-05-14 00:00:00,50C-915,BOGOTÁ D.C.,VALORIZACIÓN,18,50C,11001-50C-000915-00018-00212-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,02-CERTIFICADO 330 DE 25-02-2021; NOTARIA ONCE DE BOGOTA D.C.,,1972-01-14 00:00:00,2021-03-02 00:00:00,50C-918,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,6,50C,11001-50C-000918-00006-00843-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,125,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2899 DE 10-11-2015; NOTARIA SEGUNDA DE BOGOTA D. C.,,1972-02-14 00:00:00,2015-11-13 00:00:00,50C-922,BOGOTÁ D.C.,COMPRAVENTA,16,50C,11001-50C-000922-00016-00125-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,901,0,2,BOGOTÁ D.C.,0,11001,01-ESCRITURA 3249 DE 14-12-2015; NOTARIA SEGUNDA DE BOGOTA D. C.,,1972-02-14 00:00:00,2015-12-22 00:00:00,50C-922,BOGOTÁ D.C.,ACLARACIÓN,17,50C,11001-50C-000922-00017-00901-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,2,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1356 DE 09-07-2016; NOTARIA CUARENTA Y DOS DE BOGOTA D. C.,,1972-01-28 00:00:00,2016-08-12 00:00:00,50C-938,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,51,50C,11001-50C-000938-00051-00843-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,125,2,2,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1356 DE 09-07-2016; NOTARIA CUARENTA Y DOS DE BOGOTA D. C.,,1972-01-28 00:00:00,2016-08-12 00:00:00,50C-938,BOGOTÁ D.C.,COMPRAVENTA,52,50C,11001-50C-000938-00052-00125-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,314,1,2,BOGOTÁ D.C.,0,11001,01-ESCRITURA 1356 DE 09-07-2016; NOTARIA CUARENTA Y DOS DE BOGOTA D. C.,,1972-01-28 00:00:00,2016-08-12 00:00:00,50C-938,BOGOTÁ D.C.,CONSTITUCIÓN DE USUFRUCTO,53,50C,11001-50C-000938-00053-00314-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,331,1,0,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2343 DE 13-12-2017; NOTARIA VEINTITRES DE BOGOTA D. C.,,1972-01-13 00:00:00,2018-01-29 00:00:00,50C-980,BOGOTÁ D.C.,REFORMA REGLAMENTO DE PROPIEDAD HORIZONTAL,14,50C,11001-50C-000980-00014-00331-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,842,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 93171 DE 31-07-2019; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-13 00:00:00,2019-08-08 00:00:00,50C-985,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA ADMINISTRATIVA,9,50C,11001-50C-000985-00009-00842-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,125,1,3,BOGOTÁ D.C.,1,11001,01-ESCRITURA 349 DE 20-02-2019; NOTARIA TREINTA Y SEIS DE BOGOTA D. C.,,1972-01-13 00:00:00,2019-09-10 00:00:00,50C-985,BOGOTÁ D.C.,COMPRAVENTA,10,50C,11001-50C-000985-00010-00125-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,301,2,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 391 DE 09-03-2023; NOTARIA CINCUENTA Y SEIS DE BOGOTA D.C.,,1972-04-03 00:00:00,2023-04-14 00:00:00,50C-986,BOGOTÁ D.C.,ADJUDICACIÓN SUCESIÓN DERECHO DE CUOTA,20,50C,11001-50C-000986-00020-00301-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 19854 DE 16-12-2016; JUZGADO 001 DE EJECUCION CIVIL DEL CIRCUITO DE BOGOTA D. C.,,1972-01-13 00:00:00,2017-03-23 00:00:00,50C-995,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,16,50C,11001-50C-000995-00016-00841-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,108,1,1,BOGOTÁ D.C.,1,11001,11-AUTO 2001-301 DE 08-08-2016; JUZGADO 001 DE EJECUCION CIVIL DEL CIRCUITO DE BOGOTA D. C.,,1972-01-13 00:00:00,2017-03-23 00:00:00,50C-995,BOGOTÁ D.C.,ADJUDICACIÓN EN REMATE,17,50C,11001-50C-000995-00017-00108-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,219,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1108 DE 10-03-2017; NOTARIA NOVENA DE BOGOTA D. C.,,1972-01-13 00:00:00,2017-03-23 00:00:00,50C-995,BOGOTÁ D.C.,HIPOTECA ABIERTA SIN LIMITE DE CUANTIA,18,50C,11001-50C-000995-00018-00219-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,429,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 255 DE 13-02-2019; JUZGADO 040  CIVIL DE CIRCUITO DE BOGOTA D.C. DE BOGOTA D. C.,,1972-01-13 00:00:00,2019-02-15 00:00:00,50C-995,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN REAL,19,50C,11001-50C-000995-00019-00429-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 420 DE 18-04-2017; JUZGADO 001 CIVIL DE CIRCUITO DE PASTO DE PASTO,,1972-01-13 00:00:00,2017-05-10 00:00:00,50C-996,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,13,50C,11001-50C-000996-00013-00841-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,429,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 4388 DE 24-10-2017; JUZGADO 31 CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D. C.,,1972-01-13 00:00:00,2017-11-07 00:00:00,50C-996,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN REAL,14,50C,11001-50C-000996-00014-00429-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 29660 DE 13-05-2019; OFICINA DE APOYO PARA LOS JUZGADOS CIVILES MUNICIPALES DE EJECUCION DE SENTENCIAS DE BOGO,,1972-01-13 00:00:00,2019-05-30 00:00:00,50C-996,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,15,50C,11001-50C-000996-00015-00841-2019,0,0,0,URBANO,,2019
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 650291 DE 29-04-2021; INSTITUTO DE DESARROLLO URBANO - IDU DE BOGOTA D. C.,,1972-01-13 00:00:00,2021-05-07 00:00:00,50C-996,BOGOTÁ D.C.,VALORIZACIÓN,16,50C,11001-50C-000996-00016-00212-2021,0,0,0,URBANO,,2021
Ciudades y aglomeraciones,331,0,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 2540 DE 25-11-2002; NOTARIA SEPTIMA DE BOGOTA D. C.,,1972-01-13 00:00:00,2023-05-04 00:00:00,50C-1006,BOGOTÁ D.C.,REFORMA REGLAMENTO DE PROPIEDAD HORIZONTAL,17,50C,11001-50C-001006-00017-00331-2023,0,0,0,URBANO,,2023
Ciudades y aglomeraciones,427,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 1099 DE 23-05-2016; JUZGADO 46 CIVIL MUNICIPAL DE ORALIDAD DE BOGOTA D. C.,,1972-01-13 00:00:00,2016-06-15 00:00:00,50C-1007,BOGOTÁ D.C.,EMBARGO EJECUTIVO CON ACCIÓN PERSONAL,10,50C,11001-50C-001007-00010-00427-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,841,1,1,BOGOTÁ D.C.,0,11001,04-OFICIO 2306 DE 24-08-2016; JUZGADO 046  CIVIL  MUNICIPAL DE BOGOTA D.C. DE BOGOTA D. C.,,1972-01-13 00:00:00,2016-09-21 00:00:00,50C-1007,BOGOTÁ D.C.,CANCELACIÓN PROVIDENCIA JUDICIAL,11,50C,11001-50C-001007-00011-00841-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,125,1,1,BOGOTÁ D.C.,1,11001,01-ESCRITURA 1004 DE 26-08-2016; NOTARIA SEGUNDA DE UBATE,,1972-01-13 00:00:00,2016-09-21 00:00:00,50C-1007,BOGOTÁ D.C.,COMPRAVENTA,12,50C,11001-50C-001007-00012-00125-2016,0,0,0,URBANO,,2016
Ciudades y aglomeraciones,359,0,1,BOGOTÁ D.C.,0,11001,04-OFICIO 2018-69801 DE 14-11-2018; SECRETARIA DISTRITAL DE PLANEACION DE BOGOTA D. C.,,1972-01-13 00:00:00,2018-11-21 00:00:00,50C-1010,BOGOTÁ D.C.,DECLARATORIA DE BIEN INMUEBLE DE INTERES CULTURAL NUMERAL 1.2 ART 7 DE LA LEY 1185 DE 2008,21,50C,11001-50C-001010-00021-00359-2018,0,0,0,URBANO,,2018
Ciudades y aglomeraciones,843,1,2,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2185 DE 10-08-2015; NOTARIA TREINTA DE BOGOTA D. C.,,1972-01-17 00:00:00,2015-08-18 00:00:00,50C-1016,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,8,50C,11001-50C-001016-00008-00843-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,212,0,1,BOGOTÁ D.C.,1,11001,04-OFICIO 5662008161 DE 06-11-2015; SECRETARIA DE MOVILIDAD DE BOGOTA D. C.,,1972-01-14 00:00:00,2015-11-23 00:00:00,50C-1017,BOGOTÁ D.C.,VALORIZACIÓN,13,50C,11001-50C-001017-00013-00212-2015,0,0,0,URBANO,,2015
Ciudades y aglomeraciones,843,1,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 357 DE 06-03-2017; NOTARIA SEGUNDA DE BOGOTA D. C.,,1976-08-24 00:00:00,2017-03-07 00:00:00,50C-1020,BOGOTÁ D.C.,CANCELACIÓN POR VOLUNTAD DE LAS PARTES,20,50C,11001-50C-001020-00020-00843-2017,0,0,0,URBANO,,2017
Ciudades y aglomeraciones,313,4,1,BOGOTÁ D.C.,0,11001,01-ESCRITURA 2513 DE 31-08-2016; NOTARIA SESENTA Y NUEVE DE BOGOTA D. C.,,1972-01-14 00:00:00,2016-09-09 00:00:00,50C-1026,BOGOTÁ D.C.,CONSTITUCIÓN DE FIDEICOMISO CIVIL,8,50C,11001-50C-001026-00008-00313-2016,0,0,0,URBANO,,2016
